Sr No.,"Date of
Encashment",Name of the Political Party,"Account no. of
Political Party","Bond
Number",Denominations
5517,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6984,"1,00,00,000"
5518,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6997,"1,00,00,000"
5519,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6979,"1,00,00,000"
5520,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6799,"1,00,00,000"
5521,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6781,"1,00,00,000"
5522,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6785,"1,00,00,000"
5523,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6995,"1,00,00,000"
5524,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6982,"1,00,00,000"
5525,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6977,"1,00,00,000"
5526,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6789,"1,00,00,000"
5527,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6845,"1,00,00,000"
5528,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6847,"1,00,00,000"
5529,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6981,"1,00,00,000"
5530,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6988,"1,00,00,000"
5531,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6843,"1,00,00,000"
5532,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6800,"1,00,00,000"
5533,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6796,"1,00,00,000"
5534,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6980,"1,00,00,000"
5535,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6994,"1,00,00,000"
5536,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6783,"1,00,00,000"
5537,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6797,"1,00,00,000"
5538,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6983,"1,00,00,000"
5539,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6841,"1,00,00,000"
5540,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6987,"1,00,00,000"
5541,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6795,"1,00,00,000"
5542,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6993,"1,00,00,000"
5543,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6798,"1,00,00,000"
5544,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6793,"1,00,00,000"
5545,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6787,"1,00,00,000"
5546,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6777,"1,00,00,000"
5547,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6991,"1,00,00,000"
5548,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6985,"1,00,00,000"
5549,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6986,"1,00,00,000"
5550,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6989,"1,00,00,000"
5551,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,6999,"1,00,00,000"
5552,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,123,"10,00,000"
5553,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,117,"10,00,000"
5554,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,107,"10,00,000"
5555,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,129,"10,00,000"
5556,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,112,"10,00,000"
5557,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,134,"10,00,000"
5558,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,141,"10,00,000"
5559,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,102,"10,00,000"
5560,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,154,"10,00,000"
5561,07/Apr/2021,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,147,"10,00,000"
5562,07/Apr/2021,TELUGU DESAM PARTY,*******3067,6976,"1,00,00,000"
5563,07/Apr/2021,TELUGU DESAM PARTY,*******3067,6978,"1,00,00,000"
5564,07/Apr/2021,TELUGU DESAM PARTY,*******3067,7549,"10,00,000"
5565,07/Apr/2021,TELUGU DESAM PARTY,*******3067,7551,"10,00,000"
5566,07/Apr/2021,TELUGU DESAM PARTY,*******3067,7543,"10,00,000"
5567,07/Apr/2021,TELUGU DESAM PARTY,*******3067,7547,"10,00,000"
5568,07/Apr/2021,TELUGU DESAM PARTY,*******3067,7545,"10,00,000"
5569,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8004,"1,00,00,000"
5570,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8010,"1,00,00,000"
5571,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8012,"1,00,00,000"
5572,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8001,"1,00,00,000"
5573,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8008,"1,00,00,000"
5574,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8014,"1,00,00,000"
5575,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8050,"1,00,00,000"
5576,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8006,"1,00,00,000"
5577,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8046,"1,00,00,000"
5578,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8048,"1,00,00,000"
5579,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8126,"1,00,00,000"
5580,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8118,"1,00,00,000"
5581,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8120,"1,00,00,000"
5582,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8122,"1,00,00,000"
5583,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8124,"1,00,00,000"
5584,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8131,"1,00,00,000"
5585,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8133,"1,00,00,000"
5586,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8153,"1,00,00,000"
5587,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8165,"1,00,00,000"
5588,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8143,"1,00,00,000"
5589,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8171,"1,00,00,000"
5590,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8159,"1,00,00,000"
5591,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8128,"1,00,00,000"
5592,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8151,"1,00,00,000"
5593,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8127,"1,00,00,000"
5594,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8161,"1,00,00,000"
5595,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8167,"1,00,00,000"
5596,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8169,"1,00,00,000"
5597,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8157,"1,00,00,000"
5598,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8135,"1,00,00,000"
5599,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8149,"1,00,00,000"
5600,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8155,"1,00,00,000"
5601,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8125,"1,00,00,000"
5602,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8141,"1,00,00,000"
5603,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8129,"1,00,00,000"
5604,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8123,"1,00,00,000"
5605,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8121,"1,00,00,000"
5606,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8139,"1,00,00,000"
5607,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8163,"1,00,00,000"
5608,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8175,"1,00,00,000"
5609,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8137,"1,00,00,000"
5610,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8147,"1,00,00,000"
5611,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8173,"1,00,00,000"
5612,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8119,"1,00,00,000"
5613,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8145,"1,00,00,000"
5614,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8459,"1,00,00,000"
5615,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,5743,"1,00,00,000"
5616,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8452,"1,00,00,000"
5617,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,5746,"1,00,00,000"
5618,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8456,"1,00,00,000"
5619,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,5748,"1,00,00,000"
5620,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8457,"1,00,00,000"
5621,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8454,"1,00,00,000"
5622,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8467,"1,00,00,000"
5623,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8470,"1,00,00,000"
5624,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8461,"1,00,00,000"
5625,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8474,"1,00,00,000"
5626,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8463,"1,00,00,000"
5627,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8465,"1,00,00,000"
5628,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8472,"1,00,00,000"
5629,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8140,"1,00,00,000"
5630,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8130,"1,00,00,000"
5631,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8136,"1,00,00,000"
5632,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8160,"1,00,00,000"
5633,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8142,"1,00,00,000"
5634,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8158,"1,00,00,000"
5635,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8132,"1,00,00,000"
5636,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8162,"1,00,00,000"
5637,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8156,"1,00,00,000"
5638,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8134,"1,00,00,000"
5639,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8138,"1,00,00,000"
5640,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8166,"1,00,00,000"
5641,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8150,"1,00,00,000"
5642,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8154,"1,00,00,000"
5643,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8168,"1,00,00,000"
5644,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8144,"1,00,00,000"
5645,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8148,"1,00,00,000"
5646,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8152,"1,00,00,000"
5647,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8146,"1,00,00,000"
5648,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,8164,"1,00,00,000"
5649,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6884,"1,00,00,000"
5650,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6915,"1,00,00,000"
5651,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6888,"1,00,00,000"
5652,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6892,"1,00,00,000"
5653,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6871,"1,00,00,000"
5654,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6905,"1,00,00,000"
5655,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6921,"1,00,00,000"
5656,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6901,"1,00,00,000"
5657,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6875,"1,00,00,000"
5658,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6873,"1,00,00,000"
5659,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6855,"1,00,00,000"
5660,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6909,"1,00,00,000"
5661,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6853,"1,00,00,000"
5662,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6919,"1,00,00,000"
5663,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6903,"1,00,00,000"
5664,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6917,"1,00,00,000"
5665,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6923,"1,00,00,000"
5666,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6851,"1,00,00,000"
5667,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6859,"1,00,00,000"
5668,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6867,"1,00,00,000"
5669,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6911,"1,00,00,000"
5670,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6861,"1,00,00,000"
5671,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6865,"1,00,00,000"
5672,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6907,"1,00,00,000"
5673,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6886,"1,00,00,000"
5674,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6863,"1,00,00,000"
5675,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6857,"1,00,00,000"
5676,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6869,"1,00,00,000"
5677,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6890,"1,00,00,000"
5678,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6894,"1,00,00,000"
5679,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6913,"1,00,00,000"
5680,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6898,"1,00,00,000"
5681,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,6896,"1,00,00,000"
5682,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,143,"10,00,000"
5683,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,132,"10,00,000"
5684,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,119,"10,00,000"
5685,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,104,"10,00,000"
5686,08/Apr/2021,BHARATIYA JANATA PARTY,*******8244,109,"10,00,000"
5687,08/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,6880,"1,00,00,000"
5688,08/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,6878,"1,00,00,000"
5689,08/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,6925,"1,00,00,000"
5690,08/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,6876,"1,00,00,000"
5691,08/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,6882,"1,00,00,000"
5692,08/Apr/2021,TELUGU DESAM PARTY,*******3067,6891,"1,00,00,000"
5693,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,9155,"1,00,00,000"
5694,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,9159,"1,00,00,000"
5695,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,9157,"1,00,00,000"
5696,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,13536,"10,00,000"
5697,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,13538,"10,00,000"
5698,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,13548,"10,00,000"
5699,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,13534,"10,00,000"
5700,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,13540,"10,00,000"
5701,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,13544,"10,00,000"
5702,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,13542,"10,00,000"
5703,09/Apr/2021,NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,*******6138,13546,"10,00,000"
5704,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9227,"1,00,00,000"
5705,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9193,"1,00,00,000"
5706,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9215,"1,00,00,000"
5707,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9199,"1,00,00,000"
5708,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9233,"1,00,00,000"
5709,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9213,"1,00,00,000"
5710,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9195,"1,00,00,000"
5711,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9237,"1,00,00,000"
5712,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9207,"1,00,00,000"
5713,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9201,"1,00,00,000"
5714,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9203,"1,00,00,000"
5715,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9197,"1,00,00,000"
5716,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9217,"1,00,00,000"
5717,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9221,"1,00,00,000"
5718,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9231,"1,00,00,000"
5719,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9211,"1,00,00,000"
5720,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9223,"1,00,00,000"
5721,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9241,"1,00,00,000"
5722,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9225,"1,00,00,000"
5723,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9219,"1,00,00,000"
5724,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9229,"1,00,00,000"
5725,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9205,"1,00,00,000"
5726,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9239,"1,00,00,000"
5727,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9235,"1,00,00,000"
5728,09/Apr/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9209,"1,00,00,000"
5729,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8030,"1,00,00,000"
5730,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8034,"1,00,00,000"
5731,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8028,"1,00,00,000"
5732,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8040,"1,00,00,000"
5733,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8042,"1,00,00,000"
5734,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8036,"1,00,00,000"
5735,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8038,"1,00,00,000"
5736,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8026,"1,00,00,000"
5737,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8044,"1,00,00,000"
5738,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8032,"1,00,00,000"
5739,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8099,"1,00,00,000"
5740,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8202,"1,00,00,000"
5741,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8089,"1,00,00,000"
5742,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8095,"1,00,00,000"
5743,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8087,"1,00,00,000"
5744,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8085,"1,00,00,000"
5745,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8449,"1,00,00,000"
5746,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8093,"1,00,00,000"
5747,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8091,"1,00,00,000"
5748,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8208,"1,00,00,000"
5749,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8212,"1,00,00,000"
5750,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8206,"1,00,00,000"
5751,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8210,"1,00,00,000"
5752,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8204,"1,00,00,000"
5753,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8216,"1,00,00,000"
5754,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8214,"1,00,00,000"
5755,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9187,"1,00,00,000"
5756,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9181,"1,00,00,000"
5757,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9183,"1,00,00,000"
5758,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9171,"1,00,00,000"
5759,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9169,"1,00,00,000"
5760,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9161,"1,00,00,000"
5761,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9177,"1,00,00,000"
5762,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9175,"1,00,00,000"
5763,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9173,"1,00,00,000"
5764,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9167,"1,00,00,000"
5765,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9179,"1,00,00,000"
5766,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9191,"1,00,00,000"
5767,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9189,"1,00,00,000"
5768,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9163,"1,00,00,000"
5769,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9185,"1,00,00,000"
5770,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,9165,"1,00,00,000"
5771,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8220,"1,00,00,000"
5772,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8218,"1,00,00,000"
5773,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8224,"1,00,00,000"
5774,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,8222,"1,00,00,000"
5775,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13748,"10,00,000"
5776,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13953,"10,00,000"
5777,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13744,"10,00,000"
5778,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13742,"10,00,000"
5779,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13959,"10,00,000"
5780,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13951,"10,00,000"
5781,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13746,"10,00,000"
5782,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13957,"10,00,000"
5783,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13955,"10,00,000"
5784,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13750,"10,00,000"
5785,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13731,"10,00,000"
5786,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13735,"10,00,000"
5787,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13733,"10,00,000"
5788,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13729,"10,00,000"
5789,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13745,"10,00,000"
5790,12/Apr/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,13743,"10,00,000"
